expiration_id,src_port,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,splt_direction,splt_ps,splt_piat_ms,application_is_guessed,application_confidence,Label
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4095,30,22272,1.68E+12,1.68E+12,4095,30,22272,0,0,0,0,0,576,742.4,536.9375229,2624,576,742.4,536.9375229,2624,0,0,0,0,3,141.2068966,300.986637,1374,3,141.2068966,300.986637,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 576, 576]","[0, 5, 5]",0,0,benign
1,6525,8889,17,4,0,0,1.68E+12,1.68E+12,4990,169,29610,1.68E+12,1.68E+12,4990,167,29356,1.68E+12,1.68E+12,800,2,254,114,175.2071006,140.0452255,910,114,175.7844311,140.7857519,910,127,127,0,127,0,29.70238095,29.99432272,269,0,30.06024096,30.59544406,269,800,800,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 1, 0]","[184, 127, 114]","[0, 32, 29]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4817,48,27648,1.68E+12,1.68E+12,4817,48,27648,0,0,0,0,0,576,576,0,576,576,576,0,576,0,0,0,0,3,102.4893617,159.4214912,710,3,102.4893617,159.4214912,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 576, 576]","[0, 90, 71]",0,0,benign
1,6525,8889,17,4,0,0,1.68E+12,1.68E+12,4766,142,40905,1.68E+12,1.68E+12,4499,134,36874,1.68E+12,1.68E+12,3142,8,4031,114,288.0633803,428.0761882,4136,114,275.1791045,427.563843,4136,127,503.875,401.6851779,1328,1,33.80141844,36.82278407,240,1,33.82706767,41.58480041,308,2,448.8571429,898.0440651,2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[114, 114, 114]","[0, 18, 40]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4923,367,534078,1.68E+12,1.68E+12,4923,367,534078,0,0,0,0,0,576,1455.253406,1049.957854,4528,576,1455.253406,1049.957854,4528,0,0,0,0,0,13.45081967,17.04824859,128,0,13.45081967,17.04824859,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 576, 576]","[0, 3, 24]",0,0,benign
1,8889,6525,17,4,0,0,1.68E+12,1.68E+12,4964,139,57676,1.68E+12,1.68E+12,4619,41,16340,1.68E+12,1.68E+12,4950,98,41336,104,414.9352518,551.8283078,4148,104,398.5365854,380.425689,1792,114,421.7959184,611.0529354,4148,0,35.97101449,43.85409485,188,1,115.475,163.5967506,761,0,51.03092784,57.60560115,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 1]","[127, 200, 184]","[0, 1, 13]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4967,162,182356,1.68E+12,1.68E+12,4967,162,182356,0,0,0,0,0,558,1125.654321,964.8643474,4528,558,1125.654321,964.8643474,4528,0,0,0,0,0,30.85093168,46.56651307,333,0,30.85093168,46.56651307,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 576, 1328]","[0, 25, 9]",0,0,benign
1,6525,8889,17,4,0,0,1.68E+12,1.68E+12,4991,167,47139,1.68E+12,1.68E+12,4991,147,41253,1.68E+12,1.68E+12,4865,20,5886,105,282.2694611,329.4788773,2304,114,280.6326531,343.7281715,2304,105,294.3,200.958257,576,0,30.06626506,39.97910599,213,0,34.18493151,46.42279515,213,0,256.0526316,356.9085587,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 1]","[114, 114, 488]","[0, 0, 1]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4981,292,329580,1.68E+12,1.68E+12,4981,292,329580,0,0,0,0,0,576,1128.69863,908.6802663,4528,576,1128.69863,908.6802663,4528,0,0,0,0,0,17.11683849,23.30399015,164,0,17.11683849,23.30399015,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 576, 576]","[0, 32, 2]",0,0,benign
1,6525,8889,17,4,0,0,1.68E+12,1.68E+12,4954,149,57573,1.68E+12,1.68E+12,4954,122,47522,1.68E+12,1.68E+12,4431,27,10051,104,386.3959732,592.2185592,4208,114,389.5245902,620.5409026,4208,104,372.2592593,451.7825883,2100,0,33.47297297,43.05137667,220,0,40.94214876,49.61322027,244,1,170.4230769,157.0508639,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 1]","[114, 328, 576]","[0, 0, 92]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4952,231,286606,1.68E+12,1.68E+12,4952,231,286606,0,0,0,0,0,495,1240.718615,1066.145619,4664,495,1240.718615,1066.145619,4664,0,0,0,0,0,21.53043478,36.1769841,335,0,21.53043478,36.1769841,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 1944, 2552]","[0, 4, 5]",0,0,benign
1,6525,8889,17,4,0,0,1.68E+12,1.68E+12,4973,115,37705,1.68E+12,1.68E+12,3879,91,30023,1.68E+12,1.68E+12,4969,24,7682,114,327.8695652,442.4117024,2768,114,329.9230769,472.6774853,2768,127,320.0833333,309.4880649,1496,0,43.62280702,70.76314604,492,0,43.1,68.61847787,492,1,216.0434783,335.508634,1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 1, 1]","[114, 1496, 127]","[0, 4, 47]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4997,548,882534,1.68E+12,1.68E+12,4997,548,882534,0,0,0,0,0,470,1610.463504,1110.201286,4332,470,1610.463504,1110.201286,4332,0,0,0,0,0,9.135283364,14.60668653,236,0,9.135283364,14.60668653,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 2116, 1184]","[0, 10, 43]",0,0,benign
1,8889,6525,17,4,0,0,1.68E+12,1.68E+12,4659,34,21313,1.68E+12,1.68E+12,4659,34,21313,0,0,0,0,0,104,626.8529412,745.6513578,2496,104,626.8529412,745.6513578,2496,0,0,0,0,0,141.1818182,146.057663,552,0,141.1818182,146.057663,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[1792, 287, 127]","[0, 54, 99]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4991,277,426872,1.68E+12,1.68E+12,4991,277,426872,0,0,0,0,0,116,1541.054152,1207.5029,4256,116,1541.054152,1207.5029,4256,0,0,0,0,0,18.08333333,45.78666274,625,0,18.08333333,45.78666274,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[2944, 2944, 2944]","[0, 2, 19]",0,0,benign
1,8889,6525,17,4,0,0,1.68E+12,1.68E+12,3013,18,8008,1.68E+12,1.68E+12,3013,18,8008,0,0,0,0,0,104,444.8888889,444.4467663,1439,104,444.8888889,444.4467663,1439,0,0,0,0,0,177.2352941,270.1385129,1117,0,177.2352941,270.1385129,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 127, 1280]","[0, 1117, 53]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4999,284,427111,1.68E+12,1.68E+12,4999,284,427111,0,0,0,0,0,97,1503.911972,1220.386984,4168,97,1503.911972,1220.386984,4168,0,0,0,0,0,17.66431095,79.76732808,1322,0,17.66431095,79.76732808,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 1935, 576]","[0, 5, 32]",0,0,benign
1,8889,6525,17,4,0,0,1.68E+12,1.68E+12,4890,55,39968,1.68E+12,1.68E+12,4890,55,39968,0,0,0,0,0,104,726.6909091,869.4281832,4392,104,726.6909091,869.4281832,4392,0,0,0,0,0,90.55555556,86.85135136,483,0,90.55555556,86.85135136,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 127, 1184]","[0, 66, 151]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4984,252,386822,1.68E+12,1.68E+12,4984,252,386822,0,0,0,0,0,108,1535.007937,1177.841692,4600,108,1535.007937,1177.841692,4600,0,0,0,0,0,19.85657371,106.2304445,1388,0,19.85657371,106.2304445,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 576, 2944]","[0, 28, 2]",0,0,benign
1,8889,6525,17,4,0,0,1.68E+12,1.68E+12,2950,111,175663,1.68E+12,1.68E+12,2950,111,175663,0,0,0,0,0,127,1582.54955,1119.732677,4620,127,1582.54955,1119.732677,4620,0,0,0,0,0,26.81818182,81.36746209,626,0,26.81818182,81.36746209,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 1184, 576]","[0, 0, 23]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4630,71,76441,1.68E+12,1.68E+12,4630,71,76441,0,0,0,0,0,106,1076.633803,880.3257877,4168,106,1076.633803,880.3257877,4168,0,0,0,0,0,66.14285714,178.7946183,1237,0,66.14285714,178.7946183,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 1184, 576]","[0, 9, 12]",0,0,benign
1,8889,6525,17,4,0,0,1.68E+12,1.68E+12,4924,19,8435,1.68E+12,1.68E+12,4924,19,8435,0,0,0,0,0,105,443.9473684,418.4830374,1832,105,443.9473684,418.4830374,1832,0,0,0,0,35,273.5555556,309.2931642,962,35,273.5555556,309.2931642,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 736, 576]","[0, 917, 267]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4729,179,256341,1.68E+12,1.68E+12,4729,179,256341,0,0,0,0,0,107,1432.072626,1134.172747,4332,107,1432.072626,1134.172747,4332,0,0,0,0,0,26.56741573,73.13194063,577,0,26.56741573,73.13194063,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 576, 576]","[0, 33, 92]",0,0,benign
1,8889,6525,17,4,0,0,1.68E+12,1.68E+12,4882,17,10132,1.68E+12,1.68E+12,4882,17,10132,0,0,0,0,0,127,596,739.4780254,2496,127,596,739.4780254,2496,0,0,0,0,0,305.125,510.8793563,1970,0,305.125,510.8793563,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[2047, 127, 127]","[0, 0, 416]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4723,183,299458,1.68E+12,1.68E+12,4723,183,299458,0,0,0,0,0,105,1636.382514,1245.455923,4640,105,1636.382514,1245.455923,4640,0,0,0,0,0,25.95054945,84.17931909,732,0,25.95054945,84.17931909,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 576, 576]","[0, 23, 589]",0,0,benign
1,8889,6525,17,4,0,0,1.68E+12,1.68E+12,2860,11,4802,1.68E+12,1.68E+12,2860,11,4802,0,0,0,0,0,104,436.5454545,491.5643119,1759,104,436.5454545,491.5643119,1759,0,0,0,0,3,286,504.331681,1690,3,286,504.331681,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 1759, 576]","[0, 153, 150]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4929,109,154919,1.68E+12,1.68E+12,4929,109,154919,0,0,0,0,0,101,1421.275229,1063.756628,4096,101,1421.275229,1063.756628,4096,0,0,0,0,0,45.63888889,286.4173629,2964,0,45.63888889,286.4173629,2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 576, 576]","[0, 39, 131]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4360,94,161537,1.68E+12,1.68E+12,4360,94,161537,0,0,0,0,0,128,1718.478723,1255.367519,4096,128,1718.478723,1255.367519,4096,0,0,0,0,0,46.88172043,156.5409274,1105,0,46.88172043,156.5409274,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[2336, 576, 158]","[0, 0, 0]",0,6,benign
1,8889,6525,17,4,0,0,1.68E+12,1.68E+12,4707,23,17208,1.68E+12,1.68E+12,4707,23,17208,0,0,0,0,0,104,748.173913,1200.251059,4256,104,748.173913,1200.251059,4256,0,0,0,0,0,213.9545455,311.400443,1177,0,213.9545455,311.400443,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[105, 127, 576]","[0, 0, 52]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4998,243,386249,1.68E+12,1.68E+12,4998,243,386249,0,0,0,0,0,576,1589.502058,1265.220251,4600,576,1589.502058,1265.220251,4600,0,0,0,0,0,20.65289256,43.84889382,566,0,20.65289256,43.84889382,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 576, 2944]","[0, 35, 32]",0,0,benign
1,8889,6525,17,4,0,0,1.68E+12,1.68E+12,4909,39,16401,1.68E+12,1.68E+12,4909,37,16103,1.68E+12,1.68E+12,1844,2,298,104,420.5384615,689.2584057,4080,104,435.2162162,705.042242,4080,114,149,49.49747468,184,2,129.1842105,90.7130478,368,2,136.3611111,116.6881443,610,1844,1844,0,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[127, 127, 127]","[0, 308, 101]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4992,421,683991,1.68E+12,1.68E+12,4992,421,683991,0,0,0,0,0,364,1624.68171,1167.421831,4232,364,1624.68171,1167.421831,4232,0,0,0,0,0,11.88571429,23.43744603,416,0,11.88571429,23.43744603,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[1944, 2488, 3848]","[0, 0, 8]",0,0,benign
1,8889,6525,17,4,0,0,1.68E+12,1.68E+12,3700,38,11938,1.68E+12,1.68E+12,3700,38,11938,0,0,0,0,0,104,314.1578947,370.4229523,1888,104,314.1578947,370.4229523,1888,0,0,0,0,1,100,74.97332859,356,1,100,74.97332859,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 127, 200]","[0, 52, 101]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4996,397,651262,1.68E+12,1.68E+12,4996,397,651262,0,0,0,0,0,411,1640.458438,1197.356746,4600,411,1640.458438,1197.356746,4600,0,0,0,0,0,12.61616162,48.30734034,901,0,12.61616162,48.30734034,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 1944, 1872]","[0, 36, 3]",0,0,benign
1,8889,6525,17,4,0,0,1.68E+12,1.68E+12,4923,34,13607,1.68E+12,1.68E+12,4923,34,13607,0,0,0,0,0,105,400.2058824,550.0370665,3040,105,400.2058824,550.0370665,3040,0,0,0,0,0,149.1818182,224.0177803,1063,0,149.1818182,224.0177803,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[105, 576, 127]","[0, 52, 460]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4991,551,841287,1.68E+12,1.68E+12,4991,551,841287,0,0,0,0,0,176,1526.836661,1146.892413,4640,176,1526.836661,1146.892413,4640,0,0,0,0,0,9.074545455,11.88407451,79,0,9.074545455,11.88407451,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 576, 2336]","[0, 24, 6]",0,0,benign
1,8889,6525,17,4,0,0,1.68E+12,1.68E+12,4677,37,14389,1.68E+12,1.68E+12,4677,37,14389,0,0,0,0,0,104,388.8918919,482.0108219,2482,104,388.8918919,482.0108219,2482,0,0,0,0,0,129.9166667,184.3683231,984,0,129.9166667,184.3683231,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[105, 241, 519]","[0, 1, 1]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4972,578,760893,1.68E+12,1.68E+12,4972,578,760893,0,0,0,0,0,172,1316.423875,1048.329877,4528,172,1316.423875,1048.329877,4528,0,0,0,0,0,8.616984402,11.65701636,71,0,8.616984402,11.65701636,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 1256, 2032]","[0, 1, 4]",0,0,benign
1,8889,6525,17,4,0,0,1.68E+12,1.68E+12,4968,126,52989,1.68E+12,1.68E+12,4968,81,40314,1.68E+12,1.68E+12,2603,45,12675,104,420.547619,510.1660374,3392,104,497.7037037,592.2701547,3392,114,281.6666667,266.3219173,1080,0,39.744,78.87340858,577,0,62.1,122.6739633,793,0,59.15909091,91.9843119,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 1184, 576]","[0, 2, 1]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4991,606,717680,1.68E+12,1.68E+12,4991,606,717680,0,0,0,0,0,176,1184.290429,940.9285153,4528,176,1184.290429,940.9285153,4528,0,0,0,0,0,8.249586777,11.26041184,70,0,8.249586777,11.26041184,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 232, 576]","[0, 8, 25]",0,0,benign
1,6525,8889,17,4,0,0,1.68E+12,1.68E+12,4998,138,52350,1.68E+12,1.68E+12,4905,80,24923,1.68E+12,1.68E+12,4978,58,27427,105,379.3478261,428.6662332,2400,114,311.5375,384.894789,2164,105,472.8793103,470.0834595,2400,0,36.48175182,61.23461418,511,0,62.08860759,98.86486372,696,0,87.33333333,147.8818705,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 1, 0]","[114, 1712, 114]","[0, 20, 41]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4987,639,965574,1.68E+12,1.68E+12,4987,639,965574,0,0,0,0,0,96,1511.070423,1114.842176,4452,96,1511.070423,1114.842176,4452,0,0,0,0,0,7.81661442,9.982680755,62,0,7.81661442,9.982680755,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[200, 576, 1944]","[0, 3, 1]",0,0,benign
1,8889,6525,17,4,0,0,1.68E+12,1.68E+12,4993,51,31205,1.68E+12,1.68E+12,4993,49,30977,1.68E+12,1.68E+12,817,2,228,105,611.8627451,661.821336,3712,105,632.1836735,667.4641898,3712,114,114,0,114,0,99.86,95.99511255,357,0,104.0208333,98.23300342,357,817,817,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 1, 0]","[576, 114, 576]","[0, 206, 3]",0,0,benign
0,62512,7777,17,4,0,0,1.68E+12,1.68E+12,851,39,65142,1.68E+12,1.68E+12,851,39,65142,0,0,0,0,0,212,1670.307692,1122.667551,4096,212,1670.307692,1122.667551,4096,0,0,0,0,0,22.39473684,71.73507547,444,0,22.39473684,71.73507547,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 576, 576]","[0, 37, 0]",0,0,benign
0,8889,6525,17,4,0,0,1.68E+12,1.68E+12,52,2,703,1.68E+12,1.68E+12,52,2,703,0,0,0,0,0,127,351.5,317.4909448,576,127,351.5,317.4909448,576,0,0,0,0,52,52,0,52,52,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, -1]","[127, 576, -1]","[0, 52, -1]",0,0,benign
0,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4801,161,226610,1.68E+12,1.68E+12,4801,161,226610,0,0,0,0,0,144,1407.515528,1056.535595,4528,144,1407.515528,1056.535595,4528,0,0,0,0,0,30.00625,103.7223857,1044,0,30.00625,103.7223857,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[2944, 2336, 576]","[0, 2, 25]",0,0,benign
0,8889,6525,17,4,0,0,1.68E+12,1.68E+12,4689,18,8427,1.68E+12,1.68E+12,4689,12,7239,1.68E+12,1.68E+12,268,6,1188,105,468.1666667,1018.265264,4256,105,603.25,1239.978748,4256,114,198,106.5457648,334,20,275.8235294,589.8490522,2525,49,426.2727273,719.3467997,2525,20,53.6,53.24283989,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[4256, 127, 127]","[0, 49, 340]",0,0,benign
0,62512,7777,17,4,0,0,1.68E+12,1.68E+12,899,8,13520,1.68E+12,1.68E+12,899,8,13520,0,0,0,0,0,576,1690,1739.773384,4600,576,1690,1739.773384,4600,0,0,0,0,2,128.4285714,294.4010061,794,2,128.4285714,294.4010061,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[4600, 576, 1800]","[0, 12, 4]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,3192,61,58045,1.68E+12,1.68E+12,3192,61,58045,0,0,0,0,0,208,951.557377,1027.804724,4956,208,951.557377,1027.804724,4956,0,0,0,0,1,53.2,93.11461863,490,1,53.2,93.11461863,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 576, 576]","[0, 22, 6]",0,0,benign
0,8889,6525,17,4,0,0,1.68E+12,1.68E+12,3419,21,5782,1.68E+12,1.68E+12,3419,21,5782,0,0,0,0,0,104,275.3333333,383.7524376,1888,104,275.3333333,383.7524376,1888,0,0,0,0,1,170.95,138.3277858,421,1,170.95,138.3277858,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[127, 127, 287]","[0, 363, 240]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4869,79,90302,1.68E+12,1.68E+12,4869,79,90302,0,0,0,0,0,576,1143.063291,1137.889717,4528,576,1143.063291,1137.889717,4528,0,0,0,0,0,62.42307692,117.6816661,744,0,62.42307692,117.6816661,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 576, 576]","[0, 744, 244]",0,0,benign
1,8889,6525,17,4,0,0,1.68E+12,1.68E+12,4636,23,15064,1.68E+12,1.68E+12,4636,16,13700,1.68E+12,1.68E+12,129,7,1364,110,654.9565217,763.7259431,2856,127,856.25,839.5581775,2856,110,194.8571429,146.6781381,472,8,210.7272727,315.0669138,1393,48,309.0666667,409.0858217,1393,8,21.5,10.13410085,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[576, 576, 836]","[0, 1393, 101]",0,0,benign
1,62512,7777,17,4,0,0,1.68E+12,1.68E+12,4362,28,43403,1.68E+12,1.68E+12,4362,28,43403,0,0,0,0,0,576,1550.107143,1305.254519,4384,576,1550.107143,1305.254519,4384,0,0,0,0,3,161.5555556,389.775412,1869,3,161.5555556,389.775412,1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[2408, 4384, 2944]","[0, 41, 1869]",0,6,benign
1,8889,6525,17,4,0,0,1.68E+12,1.68E+12,2187,7,6669,1.68E+12,1.68E+12,2187,7,6669,0,0,0,0,0,127,952.7142857,1468.883557,4256,127,952.7142857,1468.883557,4256,0,0,0,0,55,364.5,322.0265517,928,55,364.5,322.0265517,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0]","[4256, 127, 567]","[0, 175, 517]",0,0,benign
